"","subject","display","screen","task","block","response","rt","correct","correctResponse","T1.pie","T1.reward","T1.fractalInfo","T1.fractalOut","T1.leftInfo","T1.rightInfo","T1.leftOut","T1.rightOut","mapping","T2.leftFractal","T2.rightFractal","T3.img"
"8942","8","T1Trial","Pie",1,"H","","999.366",0,"right","pie1.png",1,"f2.png","f5.png","pie1.png","f2.png","f5.png","55.png","","","",""
"8943","8","T1Trial","Wait",1,"H","","1498.589",0,"right","pie1.png",1,"f2.png","f5.png","pie1.png","f2.png","f5.png","55.png","","","",""
"8944","8","T1Trial","Outcome",1,"H","right","439.3",1,"right","pie1.png",1,"f2.png","f5.png","pie1.png","f2.png","f5.png","55.png","","","",""
"8945","8","T1Trial","right",1,"H","","999.43",0,"right","pie1.png",1,"f2.png","f5.png","pie1.png","f2.png","f5.png","55.png","","","",""
"8946","8","T1Trial","Blank",1,"H","","16.606",0,"right","pie1.png",1,"f2.png","f5.png","pie1.png","f2.png","f5.png","55.png","","","",""
"8947","8","T1Trial","Progress",1,"H","","998.957",0,"right","pie23.png",1,"f0.png","f0.png","f0.png","pie23.png","f0.png","26.png","","","",""
"8948","8","T1Trial","Pie",1,"H","","999.563",0,"right","pie23.png",1,"f0.png","f0.png","f0.png","pie23.png","f0.png","26.png","","","",""
"8949","8","T1Trial","Wait",1,"H","","1498.858",0,"right","pie23.png",1,"f0.png","f0.png","f0.png","pie23.png","f0.png","26.png","","","",""
"8950","8","T1Trial","Outcome",1,"H","right","449.5",1,"right","pie23.png",1,"f0.png","f0.png","f0.png","pie23.png","f0.png","26.png","","","",""
"8951","8","T1Trial","right",1,"H","","999.074",0,"right","pie23.png",1,"f0.png","f0.png","f0.png","pie23.png","f0.png","26.png","","","",""
"8952","8","T1Trial","Blank",1,"H","","16.695",0,"right","pie23.png",1,"f0.png","f0.png","f0.png","pie23.png","f0.png","26.png","","","",""
"8953","8","T1Trial","Progress",1,"H","","999.167",0,"right","pie23.png",0,"f0.png","f0.png","pie23.png","f0.png","f0.png","0.png","","","",""
"8954","8","T1Trial","Pie",1,"H","","999.397",0,"right","pie23.png",0,"f0.png","f0.png","pie23.png","f0.png","f0.png","0.png","","","",""
"8955","8","T1Trial","Wait",1,"H","","1498.508",0,"right","pie23.png",0,"f0.png","f0.png","pie23.png","f0.png","f0.png","0.png","","","",""
"8956","8","T1Trial","Outcome",1,"H","right","480.6",1,"right","pie23.png",0,"f0.png","f0.png","pie23.png","f0.png","f0.png","0.png","","","",""
"8957","8","T1Trial","right",1,"H","","998.875",0,"right","pie23.png",0,"f0.png","f0.png","pie23.png","f0.png","f0.png","0.png","","","",""
"8958","8","T1Trial","Blank",1,"H","","16.676",0,"right","pie23.png",0,"f0.png","f0.png","pie23.png","f0.png","f0.png","0.png","","","",""
"8959","8","T1Trial","Progress",1,"H","","999.248",0,"right","pie1.png",1,"f2.png","f5.png","f2.png","pie1.png","f5.png","3.png","","","",""
"8960","8","T1Trial","Pie",1,"H","","999.141",0,"right","pie1.png",1,"f2.png","f5.png","f2.png","pie1.png","f5.png","3.png","","","",""
"8961","8","T1Trial","Wait",1,"H","","1498.934",0,"right","pie1.png",1,"f2.png","f5.png","f2.png","pie1.png","f5.png","3.png","","","",""
"8962","8","T1Trial","Outcome",1,"H","right","491.9",1,"right","pie1.png",1,"f2.png","f5.png","f2.png","pie1.png","f5.png","3.png","","","",""
"8963","8","T1Trial","right",1,"H","","999.561",0,"right","pie1.png",1,"f2.png","f5.png","f2.png","pie1.png","f5.png","3.png","","","",""
"8964","8","T1Trial","Blank",1,"H","","16.265",0,"right","pie1.png",1,"f2.png","f5.png","f2.png","pie1.png","f5.png","3.png","","","",""
"8965","8","T1Trial","Progress",1,"H","","999.17",0,"right","pie13.png",1,"f3.png","f7.png","pie13.png","f3.png","f7.png","20.png","","","",""
"8966","8","T1Trial","Pie",1,"H","","999.181",0,"right","pie13.png",1,"f3.png","f7.png","pie13.png","f3.png","f7.png","20.png","","","",""
"8967","8","T1Trial","Wait",1,"H","","1498.768",0,"right","pie13.png",1,"f3.png","f7.png","pie13.png","f3.png","f7.png","20.png","","","",""
"8968","8","T1Trial","Outcome",1,"H","right","514.8",1,"right","pie13.png",1,"f3.png","f7.png","pie13.png","f3.png","f7.png","20.png","","","",""
"8969","8","T1Trial","right",1,"H","","999.738",0,"right","pie13.png",1,"f3.png","f7.png","pie13.png","f3.png","f7.png","20.png","","","",""
"8970","8","T1Trial","Blank",1,"H","","16.073",0,"right","pie13.png",1,"f3.png","f7.png","pie13.png","f3.png","f7.png","20.png","","","",""
"8971","8","T1Trial","Progress",1,"H","","999.201",0,"right","pie23.png",1,"f0.png","f0.png","pie23.png","f0.png","f0.png","4.png","","","",""
"8972","8","T1Trial","Pie",1,"H","","999.177",0,"right","pie23.png",1,"f0.png","f0.png","pie23.png","f0.png","f0.png","4.png","","","",""
"8973","8","T1Trial","Wait",1,"H","","1499.186",0,"right","pie23.png",1,"f0.png","f0.png","pie23.png","f0.png","f0.png","4.png","","","",""
"8974","8","T1Trial","Outcome",1,"H","right","410.6",1,"right","pie23.png",1,"f0.png","f0.png","pie23.png","f0.png","f0.png","4.png","","","",""
"8975","8","T1Trial","right",1,"H","","999",0,"right","pie23.png",1,"f0.png","f0.png","pie23.png","f0.png","f0.png","4.png","","","",""
"8976","8","T1Trial","Blank",1,"H","","16.563",0,"right","pie23.png",1,"f0.png","f0.png","pie23.png","f0.png","f0.png","4.png","","","",""
"8977","8","T1Trial","Progress",1,"H","","999.24",0,"left","pie23.png",1,"f0.png","f0.png","pie23.png","f0.png","29.png","f0.png","","","",""
"8978","8","T1Trial","Pie",1,"H","","999.579",0,"left","pie23.png",1,"f0.png","f0.png","pie23.png","f0.png","29.png","f0.png","","","",""
"8979","8","T1Trial","Wait",1,"H","","1498.472",0,"left","pie23.png",1,"f0.png","f0.png","pie23.png","f0.png","29.png","f0.png","","","",""
"8980","8","T1Trial","Outcome",1,"H","left","476.2",1,"left","pie23.png",1,"f0.png","f0.png","pie23.png","f0.png","29.png","f0.png","","","",""
"8981","8","T1Trial","left",1,"H","","999.424",0,"left","pie23.png",1,"f0.png","f0.png","pie23.png","f0.png","29.png","f0.png","","","",""
"8982","8","T1Trial","Blank",1,"H","","16.604",0,"left","pie23.png",1,"f0.png","f0.png","pie23.png","f0.png","29.png","f0.png","","","",""
"8983","8","T1Trial","Progress",1,"H","","999.238",0,"right","pie1.png",1,"f2.png","f5.png","f2.png","pie1.png","f5.png","60.png","","","",""
"8984","8","T1Trial","Pie",1,"H","","998.888",0,"right","pie1.png",1,"f2.png","f5.png","f2.png","pie1.png","f5.png","60.png","","","",""
"8985","8","T1Trial","Wait",1,"H","","1498.777",0,"right","pie1.png",1,"f2.png","f5.png","f2.png","pie1.png","f5.png","60.png","","","",""
"8986","8","T1Trial","Outcome",1,"H","right","446.4",1,"right","pie1.png",1,"f2.png","f5.png","f2.png","pie1.png","f5.png","60.png","","","",""
"8987","8","T1Trial","right",1,"H","","999.179",0,"right","pie1.png",1,"f2.png","f5.png","f2.png","pie1.png","f5.png","60.png","","","",""
"8988","8","T1Trial","Blank",1,"H","","16.657",0,"right","pie1.png",1,"f2.png","f5.png","f2.png","pie1.png","f5.png","60.png","","","",""
"8989","8","T1Trial","Progress",1,"H","","999.241",0,"left","pie23.png",1,"f0.png","f0.png","f0.png","pie23.png","15.png","f0.png","","","",""
"8990","8","T1Trial","Pie",1,"H","","999.153",0,"left","pie23.png",1,"f0.png","f0.png","f0.png","pie23.png","15.png","f0.png","","","",""
"8991","8","T1Trial","Wait",1,"H","","1498.789",0,"left","pie23.png",1,"f0.png","f0.png","f0.png","pie23.png","15.png","f0.png","","","",""
"8992","8","T1Trial","Outcome",1,"H","left","486.3",1,"left","pie23.png",1,"f0.png","f0.png","f0.png","pie23.png","15.png","f0.png","","","",""
"8993","8","T1Trial","left",1,"H","","999.374",0,"left","pie23.png",1,"f0.png","f0.png","f0.png","pie23.png","15.png","f0.png","","","",""
"8994","8","T1Trial","Blank",1,"H","","16.325",0,"left","pie23.png",1,"f0.png","f0.png","f0.png","pie23.png","15.png","f0.png","","","",""
"8995","8","T1Trial","Progress",1,"H","","999.431",0,"left","pie1.png",1,"f2.png","f5.png","f2.png","pie1.png","41.png","f5.png","","","",""
"8996","8","T1Trial","Pie",1,"H","","999.157",0,"left","pie1.png",1,"f2.png","f5.png","f2.png","pie1.png","41.png","f5.png","","","",""
"8997","8","T1Trial","Wait",1,"H","","1498.542",0,"left","pie1.png",1,"f2.png","f5.png","f2.png","pie1.png","41.png","f5.png","","","",""
"8998","8","T1Trial","Outcome",1,"H","left","551.2",1,"left","pie1.png",1,"f2.png","f5.png","f2.png","pie1.png","41.png","f5.png","","","",""
"8999","8","T1Trial","left",1,"H","","999.112",0,"left","pie1.png",1,"f2.png","f5.png","f2.png","pie1.png","41.png","f5.png","","","",""
"9000","8","T1Trial","Blank",1,"H","","16.958",0,"left","pie1.png",1,"f2.png","f5.png","f2.png","pie1.png","41.png","f5.png","","","",""
"9001","8","Break","Break Screen",1,"","Continue","16159.7",1,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","","",""
"9002","8","T1Block2Start","Block L",1,"","Start","9233.7",1,"left","",NA,"f0.png","f0.png","f0.png","","","f0.png","","","",""
"9003","8","T1Trial","Progress",1,"L","","999.166",0,"right","pie0.png",0,"f0.png","f6.png","f0.png","pie0.png","f6.png","0.png","","","",""
"9004","8","T1Trial","Pie",1,"L","","999.156",0,"right","pie0.png",0,"f0.png","f6.png","f0.png","pie0.png","f6.png","0.png","","","",""
"9005","8","T1Trial","Wait",1,"L","","1499.021",0,"right","pie0.png",0,"f0.png","f6.png","f0.png","pie0.png","f6.png","0.png","","","",""
"9006","8","T1Trial","Outcome",1,"L","right","727.4",1,"right","pie0.png",0,"f0.png","f6.png","f0.png","pie0.png","f6.png","0.png","","","",""
"9007","8","T1Trial","right",1,"L","","999.247",0,"right","pie0.png",0,"f0.png","f6.png","f0.png","pie0.png","f6.png","0.png","","","",""
"9008","8","T1Trial","Blank",1,"L","","16.616",0,"right","pie0.png",0,"f0.png","f6.png","f0.png","pie0.png","f6.png","0.png","","","",""
"9009","8","T1Trial","Progress",1,"L","","999.349",0,"left","pie23.png",1,"f0.png","f0.png","f0.png","pie23.png","30.png","f0.png","","","",""
"9010","8","T1Trial","Pie",1,"L","","999.167",0,"left","pie23.png",1,"f0.png","f0.png","f0.png","pie23.png","30.png","f0.png","","","",""
"9011","8","T1Trial","Wait",1,"L","","1498.78",0,"left","pie23.png",1,"f0.png","f0.png","f0.png","pie23.png","30.png","f0.png","","","",""
"9012","8","T1Trial","Outcome",1,"L","left","500.4",1,"left","pie23.png",1,"f0.png","f0.png","f0.png","pie23.png","30.png","f0.png","","","",""
"9013","8","T1Trial","left",1,"L","","999.176",0,"left","pie23.png",1,"f0.png","f0.png","f0.png","pie23.png","30.png","f0.png","","","",""
"9014","8","T1Trial","Blank",1,"L","","16.326",0,"left","pie23.png",1,"f0.png","f0.png","f0.png","pie23.png","30.png","f0.png","","","",""
"9015","8","T1Trial","Progress",1,"L","","999.321",0,"left","pie23.png",1,"f0.png","f0.png","pie23.png","f0.png","56.png","f0.png","","","",""
"9016","8","T1Trial","Pie",1,"L","","999.237",0,"left","pie23.png",1,"f0.png","f0.png","pie23.png","f0.png","56.png","f0.png","","","",""
"9017","8","T1Trial","Wait",1,"L","","1498.558",0,"left","pie23.png",1,"f0.png","f0.png","pie23.png","f0.png","56.png","f0.png","","","",""
"9018","8","T1Trial","Outcome",1,"L","left","535",1,"left","pie23.png",1,"f0.png","f0.png","pie23.png","f0.png","56.png","f0.png","","","",""
"9019","8","T1Trial","left",1,"L","","999.241",0,"left","pie23.png",1,"f0.png","f0.png","pie23.png","f0.png","56.png","f0.png","","","",""
"9020","8","T1Trial","Blank",1,"L","","16.596",0,"left","pie23.png",1,"f0.png","f0.png","pie23.png","f0.png","56.png","f0.png","","","",""
"9021","8","T1Trial","Progress",1,"L","","999.193",0,"right","pie23.png",1,"f0.png","f0.png","f0.png","pie23.png","f0.png","71.png","","","",""
"9022","8","T1Trial","Pie",1,"L","","999.102",0,"right","pie23.png",1,"f0.png","f0.png","f0.png","pie23.png","f0.png","71.png","","","",""
"9023","8","T1Trial","Wait",1,"L","","1498.766",0,"right","pie23.png",1,"f0.png","f0.png","f0.png","pie23.png","f0.png","71.png","","","",""
"9024","8","T1Trial","Outcome",1,"L","right","424.7",1,"right","pie23.png",1,"f0.png","f0.png","f0.png","pie23.png","f0.png","71.png","","","",""
"9025","8","T1Trial","right",1,"L","","999.205",0,"right","pie23.png",1,"f0.png","f0.png","f0.png","pie23.png","f0.png","71.png","","","",""
"9026","8","T1Trial","Blank",1,"L","","16.605",0,"right","pie23.png",1,"f0.png","f0.png","f0.png","pie23.png","f0.png","71.png","","","",""
"9027","8","T1Trial","Progress",1,"L","","999.438",0,"right","pie13.png",0,"f1.png","f4.png","pie13.png","f1.png","f4.png","0.png","","","",""
"9028","8","T1Trial","Pie",1,"L","","999.295",0,"right","pie13.png",0,"f1.png","f4.png","pie13.png","f1.png","f4.png","0.png","","","",""
"9029","8","T1Trial","Wait",1,"L","","1498.677",0,"right","pie13.png",0,"f1.png","f4.png","pie13.png","f1.png","f4.png","0.png","","","",""
"9030","8","T1Trial","Outcome",1,"L","right","621.5",1,"right","pie13.png",0,"f1.png","f4.png","pie13.png","f1.png","f4.png","0.png","","","",""
"9031","8","T1Trial","right",1,"L","","999.176",0,"right","pie13.png",0,"f1.png","f4.png","pie13.png","f1.png","f4.png","0.png","","","",""
"9032","8","T1Trial","Blank",1,"L","","16.626",0,"right","pie13.png",0,"f1.png","f4.png","pie13.png","f1.png","f4.png","0.png","","","",""
"9033","8","T1Trial","Progress",1,"L","","999.515",0,"right","pie0.png",0,"f0.png","f6.png","pie0.png","f0.png","f6.png","0.png","","","",""
"9034","8","T1Trial","Pie",1,"L","","998.816",0,"right","pie0.png",0,"f0.png","f6.png","pie0.png","f0.png","f6.png","0.png","","","",""
"9035","8","T1Trial","Wait",1,"L","","1499.013",0,"right","pie0.png",0,"f0.png","f6.png","pie0.png","f0.png","f6.png","0.png","","","",""
"9036","8","T1Trial","Outcome",1,"L","right","580.1",1,"right","pie0.png",0,"f0.png","f6.png","pie0.png","f0.png","f6.png","0.png","","","",""
"9037","8","T1Trial","right",1,"L","","998.911",0,"right","pie0.png",0,"f0.png","f6.png","pie0.png","f0.png","f6.png","0.png","","","",""
"9038","8","T1Trial","Blank",1,"L","","16.661",0,"right","pie0.png",0,"f0.png","f6.png","pie0.png","f0.png","f6.png","0.png","","","",""
"9039","8","T1Trial","Progress",1,"L","","999.221",0,"right","pie23.png",0,"f0.png","f0.png","pie23.png","f0.png","f0.png","0.png","","","",""
"9040","8","T1Trial","Pie",1,"L","","999.494",0,"right","pie23.png",0,"f0.png","f0.png","pie23.png","f0.png","f0.png","0.png","","","",""
"9041","8","T1Trial","Wait",1,"L","","1498.521",0,"right","pie23.png",0,"f0.png","f0.png","pie23.png","f0.png","f0.png","0.png","","","",""
"9042","8","T1Trial","Outcome",1,"L","right","638.1",1,"right","pie23.png",0,"f0.png","f0.png","pie23.png","f0.png","f0.png","0.png","","","",""
"9043","8","T1Trial","right",1,"L","","998.992",0,"right","pie23.png",0,"f0.png","f0.png","pie23.png","f0.png","f0.png","0.png","","","",""
"9044","8","T1Trial","Blank",1,"L","","16.609",0,"right","pie23.png",0,"f0.png","f0.png","pie23.png","f0.png","f0.png","0.png","","","",""
"9045","8","T1Trial","Progress",1,"L","","999.208",0,"right","pie23.png",0,"f0.png","f0.png","pie23.png","f0.png","f0.png","0.png","","","",""
"9046","8","T1Trial","Pie",1,"L","","999.368",0,"right","pie23.png",0,"f0.png","f0.png","pie23.png","f0.png","f0.png","0.png","","","",""
"9047","8","T1Trial","Wait",1,"L","","1498.786",0,"right","pie23.png",0,"f0.png","f0.png","pie23.png","f0.png","f0.png","0.png","","","",""
"9048","8","T1Trial","Outcome",1,"L","right","556.8",1,"right","pie23.png",0,"f0.png","f0.png","pie23.png","f0.png","f0.png","0.png","","","",""
"9049","8","T1Trial","right",1,"L","","999.403",0,"right","pie23.png",0,"f0.png","f0.png","pie23.png","f0.png","f0.png","0.png","","","",""
"9050","8","T1Trial","Blank",1,"L","","16.44",0,"right","pie23.png",0,"f0.png","f0.png","pie23.png","f0.png","f0.png","0.png","","","",""
"9051","8","T1Trial","Progress",1,"L","","999.189",0,"right","pie13.png",0,"f1.png","f4.png","pie13.png","f1.png","f4.png","0.png","","","",""
"9052","8","T1Trial","Pie",1,"L","","999.125",0,"right","pie13.png",0,"f1.png","f4.png","pie13.png","f1.png","f4.png","0.png","","","",""
"9053","8","T1Trial","Wait",1,"L","","1498.769",0,"right","pie13.png",0,"f1.png","f4.png","pie13.png","f1.png","f4.png","0.png","","","",""
"9054","8","T1Trial","Outcome",1,"L","right","440.8",1,"right","pie13.png",0,"f1.png","f4.png","pie13.png","f1.png","f4.png","0.png","","","",""
"9055","8","T1Trial","right",1,"L","","999.316",0,"right","pie13.png",0,"f1.png","f4.png","pie13.png","f1.png","f4.png","0.png","","","",""
"9056","8","T1Trial","Blank",1,"L","","16.927",0,"right","pie13.png",0,"f1.png","f4.png","pie13.png","f1.png","f4.png","0.png","","","",""
"9057","8","T1Trial","Progress",1,"L","","998.649",0,"right","pie23.png",0,"f0.png","f0.png","f0.png","pie23.png","f0.png","0.png","","","",""
"9058","8","T1Trial","Pie",1,"L","","999.167",0,"right","pie23.png",0,"f0.png","f0.png","f0.png","pie23.png","f0.png","0.png","","","",""
"9059","8","T1Trial","Wait",1,"L","","1498.775",0,"right","pie23.png",0,"f0.png","f0.png","f0.png","pie23.png","f0.png","0.png","","","",""
"9060","8","T1Trial","Outcome",1,"L","right","672.3",1,"right","pie23.png",0,"f0.png","f0.png","f0.png","pie23.png","f0.png","0.png","","","",""
"9061","8","T1Trial","right",1,"L","","999.468",0,"right","pie23.png",0,"f0.png","f0.png","f0.png","pie23.png","f0.png","0.png","","","",""
"9062","8","T1Trial","Blank",1,"L","","16.367",0,"right","pie23.png",0,"f0.png","f0.png","f0.png","pie23.png","f0.png","0.png","","","",""
"9063","8","T1Trial","Progress",1,"L","","999.206",0,"left","pie13.png",0,"f1.png","f4.png","f1.png","pie13.png","0.png","f4.png","","","",""
"9064","8","T1Trial","Pie",1,"L","","999.396",0,"left","pie13.png",0,"f1.png","f4.png","f1.png","pie13.png","0.png","f4.png","","","",""
"9065","8","T1Trial","Wait",1,"L","","1498.576",0,"left","pie13.png",0,"f1.png","f4.png","f1.png","pie13.png","0.png","f4.png","","","",""
"9066","8","T1Trial","Outcome",1,"L","left","506.5",1,"left","pie13.png",0,"f1.png","f4.png","f1.png","pie13.png","0.png","f4.png","","","",""
"9067","8","T1Trial","left",1,"L","","999.307",0,"left","pie13.png",0,"f1.png","f4.png","f1.png","pie13.png","0.png","f4.png","","","",""
"9068","8","T1Trial","Blank",1,"L","","16.797",0,"left","pie13.png",0,"f1.png","f4.png","f1.png","pie13.png","0.png","f4.png","","","",""
"9069","8","T1Trial","Progress",1,"L","","998.9",0,"left","pie0.png",0,"f0.png","f6.png","f0.png","pie0.png","0.png","f6.png","","","",""
"9070","8","T1Trial","Pie",1,"L","","999.445",0,"left","pie0.png",0,"f0.png","f6.png","f0.png","pie0.png","0.png","f6.png","","","",""
"9071","8","T1Trial","Wait",1,"L","","1498.741",0,"left","pie0.png",0,"f0.png","f6.png","f0.png","pie0.png","0.png","f6.png","","","",""
"9072","8","T1Trial","Outcome",1,"L","left","626.9",1,"left","pie0.png",0,"f0.png","f6.png","f0.png","pie0.png","0.png","f6.png","","","",""
"9073","8","T1Trial","left",1,"L","","999.172",0,"left","pie0.png",0,"f0.png","f6.png","f0.png","pie0.png","0.png","f6.png","","","",""
"9074","8","T1Trial","Blank",1,"L","","16.411",0,"left","pie0.png",0,"f0.png","f6.png","f0.png","pie0.png","0.png","f6.png","","","",""
"9075","8","T1Trial","Progress",1,"L","","999.183",0,"right","pie0.png",0,"f0.png","f6.png","f0.png","pie0.png","f6.png","0.png","","","",""
"9076","8","T1Trial","Pie",1,"L","","999.191",0,"right","pie0.png",0,"f0.png","f6.png","f0.png","pie0.png","f6.png","0.png","","","",""
"9077","8","T1Trial","Wait",1,"L","","1498.783",0,"right","pie0.png",0,"f0.png","f6.png","f0.png","pie0.png","f6.png","0.png","","","",""
"9078","8","T1Trial","Outcome",1,"L","right","507.9",1,"right","pie0.png",0,"f0.png","f6.png","f0.png","pie0.png","f6.png","0.png","","","",""
"9079","8","T1Trial","right",1,"L","","998.941",0,"right","pie0.png",0,"f0.png","f6.png","f0.png","pie0.png","f6.png","0.png","","","",""
"9080","8","T1Trial","Blank",1,"L","","16.669",0,"right","pie0.png",0,"f0.png","f6.png","f0.png","pie0.png","f6.png","0.png","","","",""
"9081","8","T1Trial","Progress",1,"L","","999.131",0,"left","pie0.png",0,"f0.png","f6.png","f0.png","pie0.png","0.png","f6.png","","","",""
"9082","8","T1Trial","Pie",1,"L","","999.166",0,"left","pie0.png",0,"f0.png","f6.png","f0.png","pie0.png","0.png","f6.png","","","",""
"9083","8","T1Trial","Wait",1,"L","","1499.015",0,"left","pie0.png",0,"f0.png","f6.png","f0.png","pie0.png","0.png","f6.png","","","",""
"9084","8","T1Trial","Outcome",1,"L","left","606.4",1,"left","pie0.png",0,"f0.png","f6.png","f0.png","pie0.png","0.png","f6.png","","","",""
"9085","8","T1Trial","left",1,"L","","999.248",0,"left","pie0.png",0,"f0.png","f6.png","f0.png","pie0.png","0.png","f6.png","","","",""
"9086","8","T1Trial","Blank",1,"L","","16.573",0,"left","pie0.png",0,"f0.png","f6.png","f0.png","pie0.png","0.png","f6.png","","","",""
"9087","8","T1Trial","Progress",1,"L","","999.168",0,"right","pie13.png",0,"f1.png","f4.png","f1.png","pie13.png","f4.png","0.png","","","",""
"9088","8","T1Trial","Pie",1,"L","","999.43",0,"right","pie13.png",0,"f1.png","f4.png","f1.png","pie13.png","f4.png","0.png","","","",""
"9089","8","T1Trial","Wait",1,"L","","1498.853",0,"right","pie13.png",0,"f1.png","f4.png","f1.png","pie13.png","f4.png","0.png","","","",""
"9090","8","T1Trial","Outcome",1,"L","right","419.8",1,"right","pie13.png",0,"f1.png","f4.png","f1.png","pie13.png","f4.png","0.png","","","",""
"9091","8","T1Trial","right",1,"L","","999.223",0,"right","pie13.png",0,"f1.png","f4.png","f1.png","pie13.png","f4.png","0.png","","","",""
"9092","8","T1Trial","Blank",1,"L","","16.701",0,"right","pie13.png",0,"f1.png","f4.png","f1.png","pie13.png","f4.png","0.png","","","",""
"9093","8","T1Trial","Progress",1,"L","","999.103",0,"right","pie13.png",0,"f1.png","f4.png","f1.png","pie13.png","f4.png","0.png","","","",""
"9094","8","T1Trial","Pie",1,"L","","999.38",0,"right","pie13.png",0,"f1.png","f4.png","f1.png","pie13.png","f4.png","0.png","","","",""
"9095","8","T1Trial","Wait",1,"L","","1498.719",0,"right","pie13.png",0,"f1.png","f4.png","f1.png","pie13.png","f4.png","0.png","","","",""
"9096","8","T1Trial","Outcome",1,"L","right","500.8",1,"right","pie13.png",0,"f1.png","f4.png","f1.png","pie13.png","f4.png","0.png","","","",""
"9097","8","T1Trial","right",1,"L","","999.264",0,"right","pie13.png",0,"f1.png","f4.png","f1.png","pie13.png","f4.png","0.png","","","",""
"9098","8","T1Trial","Blank",1,"L","","16.625",0,"right","pie13.png",0,"f1.png","f4.png","f1.png","pie13.png","f4.png","0.png","","","",""
"9099","8","T1Trial","Progress",1,"L","","999.218",0,"right","pie13.png",0,"f1.png","f4.png","f1.png","pie13.png","f4.png","0.png","","","",""
"9100","8","T1Trial","Pie",1,"L","","999.06",0,"right","pie13.png",0,"f1.png","f4.png","f1.png","pie13.png","f4.png","0.png","","","",""
"9101","8","T1Trial","Wait",1,"L","","1498.669",0,"right","pie13.png",0,"f1.png","f4.png","f1.png","pie13.png","f4.png","0.png","","","",""
"9102","8","T1Trial","Outcome",1,"L","right","591.8",1,"right","pie13.png",0,"f1.png","f4.png","f1.png","pie13.png","f4.png","0.png","","","",""
"9103","8","T1Trial","right",1,"L","","999.414",0,"right","pie13.png",0,"f1.png","f4.png","f1.png","pie13.png","f4.png","0.png","","","",""
"9104","8","T1Trial","Blank",1,"L","","16.396",0,"right","pie13.png",0,"f1.png","f4.png","f1.png","pie13.png","f4.png","0.png","","","",""
"9105","8","T1Trial","Progress",1,"L","","999.455",0,"left","pie0.png",0,"f0.png","f6.png","pie0.png","f0.png","0.png","f6.png","","","",""
"9106","8","T1Trial","Pie",1,"L","","999.088",0,"left","pie0.png",0,"f0.png","f6.png","pie0.png","f0.png","0.png","f6.png","","","",""
"9107","8","T1Trial","Wait",1,"L","","1498.514",0,"left","pie0.png",0,"f0.png","f6.png","pie0.png","f0.png","0.png","f6.png","","","",""
"9108","8","T1Trial","Outcome",1,"L","left","635.9",1,"left","pie0.png",0,"f0.png","f6.png","pie0.png","f0.png","0.png","f6.png","","","",""
"9109","8","T1Trial","left",1,"L","","998.943",0,"left","pie0.png",0,"f0.png","f6.png","pie0.png","f0.png","0.png","f6.png","","","",""
"9110","8","T1Trial","Blank",1,"L","","16.634",0,"left","pie0.png",0,"f0.png","f6.png","pie0.png","f0.png","0.png","f6.png","","","",""
"9111","8","T1Trial","Progress",1,"L","","999.137",0,"right","pie13.png",0,"f1.png","f4.png","f1.png","pie13.png","f4.png","0.png","","","",""
"9112","8","T1Trial","Pie",1,"L","","999.188",0,"right","pie13.png",0,"f1.png","f4.png","f1.png","pie13.png","f4.png","0.png","","","",""
"9113","8","T1Trial","Wait",1,"L","","1498.814",0,"right","pie13.png",0,"f1.png","f4.png","f1.png","pie13.png","f4.png","0.png","","","",""
"9114","8","T1Trial","Outcome",1,"L","right","440",1,"right","pie13.png",0,"f1.png","f4.png","f1.png","pie13.png","f4.png","0.png","","","",""
"9115","8","T1Trial","right",1,"L","","998.577",0,"right","pie13.png",0,"f1.png","f4.png","f1.png","pie13.png","f4.png","0.png","","","",""
"9116","8","T1Trial","Blank",1,"L","","16.736",0,"right","pie13.png",0,"f1.png","f4.png","f1.png","pie13.png","f4.png","0.png","","","",""
"9117","8","T1Trial","Progress",1,"L","","999.047",0,"left","pie13.png",0,"f1.png","f4.png","f1.png","pie13.png","0.png","f4.png","","","",""
"9118","8","T1Trial","Pie",1,"L","","999.431",0,"left","pie13.png",0,"f1.png","f4.png","f1.png","pie13.png","0.png","f4.png","","","",""
"9119","8","T1Trial","Wait",1,"L","","1498.524",0,"left","pie13.png",0,"f1.png","f4.png","f1.png","pie13.png","0.png","f4.png","","","",""
"9120","8","T1Trial","Outcome",1,"L","left","529.9",1,"left","pie13.png",0,"f1.png","f4.png","f1.png","pie13.png","0.png","f4.png","","","",""
"9121","8","T1Trial","left",1,"L","","999.251",0,"left","pie13.png",0,"f1.png","f4.png","f1.png","pie13.png","0.png","f4.png","","","",""
"9122","8","T1Trial","Blank",1,"L","","16.343",0,"left","pie13.png",0,"f1.png","f4.png","f1.png","pie13.png","0.png","f4.png","","","",""
"9123","8","T1Trial","Progress",1,"L","","999.398",0,"left","pie0.png",0,"f0.png","f6.png","f0.png","pie0.png","0.png","f6.png","","","",""
"9124","8","T1Trial","Pie",1,"L","","998.982",0,"left","pie0.png",0,"f0.png","f6.png","f0.png","pie0.png","0.png","f6.png","","","",""
"9125","8","T1Trial","Wait",1,"L","","1498.996",0,"left","pie0.png",0,"f0.png","f6.png","f0.png","pie0.png","0.png","f6.png","","","",""
